movieId,title,genres,year,tag,content
170411,Dave Chappelle: Deep in the Heart of Texas,Comedy,2017.0,,dave chappelle deep in the heart of texas comedy
170551,The Quiet Family,Comedy,1998.0,,the quiet family comedy
170597,A Plasticine Crow,Animation,1981.0,,a plasticine crow animation
170697,Gifted,Drama,2017.0,,gifted drama
170705,Band of Brothers,Action Drama War,2001.0,,band of brothers action drama war
170777,There Once Was a Dog,Animation Children Comedy,1982.0,,there once was a dog animation children comedy
170813,Baywatch,Action Comedy,2017.0,,baywatch action comedy
170817,Snatched,Action Comedy,2017.0,,snatched action comedy
170827,The Mummy,Action Adventure Fantasy Horror Thriller,2017.0,,the mummy action adventure fantasy horror thriller
170837,Life-Size,Children Comedy Fantasy,2000.0,,life size children comedy fantasy
170875,The Fate of the Furious,Action Crime Drama Thriller,2017.0,,the fate of the furious action crime drama thriller
170897,Sandy Wexler,Comedy,2017.0,,sandy wexler comedy
170907,Betting on Zero,Documentary,2016.0,,betting on zero documentary
170937,Win It All,Comedy,2017.0,,win it all comedy
170939,Captain Underpants: The First Epic Movie,Action Animation Children Comedy,2017.0,,captain underpants the first epic movie action animation children comedy
170945,It Comes at Night,Horror Mystery Thriller,2017.0,paranoia suspenseful,it comes at night horror mystery thriller paranoia suspenseful
170957,Cars 3,Adventure Animation Comedy,2017.0,,cars 3 adventure animation comedy
170993,Mini's First Time,Comedy Crime Drama,2006.0,,mini s first time comedy crime drama
171011,Planet Earth II,Documentary,2016.0,,planet earth ii documentary
171023,The Hero,Drama,2017.0,,the hero drama
171251,"Nobody Speak: Hulk Hogan, Gawker and Trials of a Free Press",Documentary,2017.0,,nobody speak hulk hogan gawker and trials of a free press documentary
171495,Cosmos,,,,cosmos
171631,Maria Bamford: Old Baby,,,,maria bamford old baby
171695,Robin Williams: Live on Broadway,Comedy,2002.0,,robin williams live on broadway comedy
171701,The Death of Louis XIV,Drama,2016.0,,the death of louis xiv drama
171749,Death Note: Desu nôto (2006–2007),,,,death note desu n to 2006 2007
171751,Munna bhai M.B.B.S.,Comedy,2003.0,,munna bhai m b b s comedy
171759,The Beguiled,Drama Thriller Western,2017.0,,the beguiled drama thriller western
171763,Baby Driver,Action Crime Thriller,2017.0,,baby driver action crime thriller
171765,Okja,Action Adventure Drama Sci-Fi,2017.0,,okja action adventure drama sci fi
171811,Embassy,Comedy Sci-Fi War,2013.0,,embassy comedy sci fi war
171867,Rough Night,Comedy Drama,2017.0,,rough night comedy drama
171891,Generation Iron 2,,,,generation iron 2
171917,Mystère à la Tour Eiffel,Drama Mystery Thriller,2015.0,,myst re la tour eiffel drama mystery thriller
172013,Stefan Zweig: Farewell to Europe,Drama,2016.0,,stefan zweig farewell to europe drama
172215,Saved by the Bell: Hawaiian Style,Comedy,1992.0,,saved by the bell hawaiian style comedy
172229,Plain Clothes,Comedy Mystery Romance Thriller,1988.0,,plain clothes comedy mystery romance thriller
172233,The Prime Gig,Drama Romance,2000.0,,the prime gig drama romance
172253,The Night Before,Comedy,1988.0,,the night before comedy
172321,Late Night with Conan O'Brien: The Best of Triumph the Insult Comic Dog,Comedy,2004.0,,late night with conan o brien the best of triumph the insult comic dog comedy
172461,Get Me Roger Stone,Documentary,2017.0,,get me roger stone documentary
172497,T2 3-D: Battle Across Time,,1996.0,,t2 3 d battle across time
172547,Despicable Me 3,Adventure Animation Children Comedy,2017.0,,despicable me 3 adventure animation children comedy
172577,Last Year's Snow Was Falling,Animation Children Comedy Fantasy,1983.0,,last year s snow was falling animation children comedy fantasy
172583,Investigation Held by Kolobki,Animation,1986.0,,investigation held by kolobki animation
172585,Karlson Returns,Adventure Animation Children,1970.0,,karlson returns adventure animation children
172587,Vacations in Prostokvashino,Animation,1980.0,,vacations in prostokvashino animation
172589,Winter in Prostokvashino,Animation,1984.0,,winter in prostokvashino animation
172591,The Godfather Trilogy: 1972-1990,,1992.0,,the godfather trilogy 1972 1990
172637,Priklyucheniya Kapitana Vrungelya,Action Adventure Animation Comedy,1979.0,,priklyucheniya kapitana vrungelya action adventure animation comedy
172705,Tickling Giants,Documentary,2017.0,,tickling giants documentary
172793,Vovka in the Kingdom of Far Far Away,Adventure Animation Children Fantasy,1965.0,,vovka in the kingdom of far far away adventure animation children fantasy
172825,Adventures of Mowgli: The Kidnapping,Adventure Animation Children,1968.0,,adventures of mowgli the kidnapping adventure animation children
172875,A Detective Story,Animation Sci-Fi,2003.0,,a detective story animation sci fi
172881,Final Flight of the Osiris,Action Animation Sci-Fi,2003.0,,final flight of the osiris action animation sci fi
172887,Kid's Story,Animation Sci-Fi,2003.0,,kid s story animation sci fi
172909,Cheburashka,Animation,1971.0,,cheburashka animation
173145,War for the Planet of the Apes,Action Adventure Drama Sci-Fi,2017.0,,war for the planet of the apes action adventure drama sci fi
173197,The Square,Drama,2017.0,,the square drama
173205,The Meyerowitz Stories,Comedy,2017.0,,the meyerowitz stories comedy
173209,War Machine,Comedy Drama War,2017.0,,war machine comedy drama war
173235,Tokyo Idols,Documentary,2017.0,,tokyo idols documentary
173253,Vir Das: Abroad Understanding,Comedy,2017.0,,vir das abroad understanding comedy
173255,"Norm Macdonald: Hitler's Dog, Gossip & Trickery",Comedy,2017.0,,norm macdonald hitler s dog gossip trickery comedy
173291,Valerian and the City of a Thousand Planets,Action Adventure Sci-Fi,2017.0,,valerian and the city of a thousand planets action adventure sci fi
173307,The Gracefield Incident,Action Horror Sci-Fi,2015.0,,the gracefield incident action horror sci fi
173317,Shadow World,Documentary,2016.0,,shadow world documentary
173351,Wow! A Talking Fish!,Animation Children Comedy Fantasy,1983.0,,wow a talking fish animation children comedy fantasy
173355,Travels of an Ant,Animation,1983.0,,travels of an ant animation
173535,The Adventures of Sherlock Holmes and Doctor Watson: The Hunt for the Tiger,,1980.0,,the adventures of sherlock holmes and doctor watson the hunt for the tiger
173619,Fugitives,Comedy Crime,1986.0,,fugitives comedy crime
173751,Tiger Raid,Thriller,2016.0,,tiger raid thriller
173873,Gulliver's Travels,Adventure Children Fantasy,1996.0,,gulliver s travels adventure children fantasy
173925,Seven Sisters,Sci-Fi Thriller,2017.0,,seven sisters sci fi thriller
173941,Atomic Blonde,Thriller,2017.0,,atomic blonde thriller
173963,Empties,Comedy,2007.0,,empties comedy
174045,Goon: Last of the Enforcers,Comedy,2017.0,,goon last of the enforcers comedy
174053,Black Mirror: White Christmas,Drama Horror Mystery Sci-Fi Thriller,2014.0,dystopia future interesting jon hamm thought provoking,black mirror white christmas drama horror mystery sci fi thriller dystopia future interesting jon hamm thought provoking
174055,Dunkirk,Action Drama Thriller War,2017.0,brilliant inspiring tense,dunkirk action drama thriller war brilliant inspiring tense
174141,Belladonna of Sadness,Animation Drama Fantasy,1973.0,,belladonna of sadness animation drama fantasy
174403,The Putin Interviews,,2017.0,,the putin interviews
174479,Unedited Footage of a Bear,Horror Thriller,2014.0,,unedited footage of a bear horror thriller
174551,Obsession,Comedy,1965.0,,obsession comedy
174681,"Oh, Hello: On Broadway",Comedy,2017.0,,oh hello on broadway comedy
174727,Good Time,Crime Drama,2017.0,,good time crime drama
174737,Don Camillo in Moscow,Comedy,1965.0,,don camillo in moscow comedy
174815,The House,Comedy,2017.0,,the house comedy
174909,Logan Lucky,Comedy,2017.0,,logan lucky comedy
175197,The Dark Tower,Fantasy Horror Sci-Fi Western,2017.0,,the dark tower fantasy horror sci fi western
175199,Annabelle: Creation,Horror,2017.0,,annabelle creation horror
175293,Gena the Crocodile,Animation Children,1969.0,,gena the crocodile animation children
175303,It,Horror,2017.0,,it horror
175387,On the Trail of the Bremen Town Musicians,Adventure Animation Children,1973.0,,on the trail of the bremen town musicians adventure animation children
175397,"In the blue sea, in the white foam.",Animation Children Fantasy,1984.0,,in the blue sea in the white foam animation children fantasy
175401,Wolf and Calf,Animation,1984.0,,wolf and calf animation
175431,Bobik Visiting Barbos,Animation Comedy,1977.0,,bobik visiting barbos animation comedy
175435,The Magic Ring,Animation Fantasy,1982.0,,the magic ring animation fantasy
175475,The Emoji Movie,Animation Children Comedy,2017.0,,the emoji movie animation children comedy
175485,Death Note,Horror Thriller,2017.0,,death note horror thriller
175569,Wind River,Action Crime Mystery Thriller,2017.0,,wind river action crime mystery thriller
175577,Rory Scovel Tries Stand-Up for the First Time,Comedy,2017.0,,rory scovel tries stand up for the first time comedy
175585,Shot Caller,Action Crime Drama Thriller,2017.0,,shot caller action crime drama thriller
175661,The Hitman's Bodyguard,Action Comedy,2017.0,,the hitman s bodyguard action comedy
175693,Rick and Morty: State of Georgia Vs. Denver Fenton Allen,Comedy Crime,2016.0,,rick and morty state of georgia vs denver fenton allen comedy crime
175705,Themroc,Comedy Horror,1973.0,,themroc comedy horror
175707,A German Life,Documentary,2016.0,,a german life documentary
175743,Self-criticism of a Bourgeois Dog,Comedy,2017.0,,self criticism of a bourgeois dog comedy
175781,Der Herr Karl,Comedy,1961.0,,der herr karl comedy
176051,LEGO DC Super Hero Girls: Brain Drain,Animation,2017.0,,lego dc super hero girls brain drain animation
176101,Kingsman: The Golden Circle,Action Adventure Comedy,2017.0,,kingsman the golden circle action adventure comedy
176329,Ari Shaffir: Double Negative,Comedy,2017.0,,ari shaffir double negative comedy
176371,Blade Runner 2049,Sci-Fi,2017.0,atmospheric beautiful cinematography dark dreamlike existentialism moody philosophical,blade runner 2049 sci fi atmospheric beautiful cinematography dark dreamlike existentialism moody philosophical
176389,The Nut Job 2: Nutty by Nature,Adventure Animation Children Comedy,2017.0,,the nut job 2 nutty by nature adventure animation children comedy
176413,Bliss,Drama,2012.0,,bliss drama
176415,Alles Inklusive,Comedy Drama,2014.0,,alles inklusive comedy drama
176419,Mother!,Drama Horror Mystery Thriller,2017.0,allegorical uncomfortable unsettling,mother drama horror mystery thriller allegorical uncomfortable unsettling
176423,Icarus,Documentary,2017.0,,icarus documentary
176579,Cage Dive,Drama Horror Thriller,2017.0,,cage dive drama horror thriller
176601,Black Mirror,,,,black mirror
176621,Boniface's Holiday,Animation Children Comedy Romance,1965.0,,boniface s holiday animation children comedy romance
176751,American Made,Crime Thriller,2017.0,,american made crime thriller
176805,Little Boxes,Comedy Drama,2017.0,,little boxes comedy drama
176935,Geostorm,Action,2017.0,,geostorm action
177185,Maz Jobrani: Immigrant,Comedy,2017.0,,maz jobrani immigrant comedy
177285,Sword Art Online The Movie: Ordinal Scale,Action Adventure Animation Fantasy Sci-Fi,2017.0,,sword art online the movie ordinal scale action adventure animation fantasy sci fi
177593,"Three Billboards Outside Ebbing, Missouri",Crime Drama,2017.0,,three billboards outside ebbing missouri crime drama
177615,Lady Bird,Comedy,2017.0,,lady bird comedy
177763,Murder on the Orient Express,Crime Drama Mystery,2017.0,,murder on the orient express crime drama mystery
177765,Coco,Adventure Animation Children,2017.0,,coco adventure animation children
177939,"The Night Is Short, Walk on Girl",Animation Romance,2017.0,,the night is short walk on girl animation romance
178061,"I, Tonya",Drama,2017.0,,i tonya drama
178111,"Fireworks, Should We See It from the Side or the Bottom?",Animation,2017.0,,fireworks should we see it from the side or the bottom animation
178129,Adventures in Plymptoons!,Documentary,2011.0,,adventures in plymptoons documentary
178323,Gaga: Five Foot Two,Documentary,2017.0,,gaga five foot two documentary
178613,Dave Chappelle: Killin' Them Softly,Comedy,2000.0,,dave chappelle killin them softly comedy
178615,Front Cover,Comedy Drama Romance,2016.0,,front cover comedy drama romance
178827,Paddington 2,Adventure Animation Children Comedy,2017.0,,paddington 2 adventure animation children comedy
179053,2048: Nowhere to Run,Sci-Fi Thriller,2017.0,,2048 nowhere to run sci fi thriller
179073,Male Hunt,Comedy,1964.0,,male hunt comedy
179119,The Death of Stalin,Comedy,2017.0,,the death of stalin comedy
179133,Loving Vincent,Animation Crime Drama,2017.0,,loving vincent animation crime drama
179135,Blue Planet II,Documentary,2017.0,,blue planet ii documentary
179211,Christina P: Mother Inferior,Comedy,2017.0,,christina p mother inferior comedy
179401,Jumanji: Welcome to the Jungle,Action Adventure Children,2017.0,action comedy dwayne johnson funny,jumanji welcome to the jungle action adventure children action comedy dwayne johnson funny
179427,Dane Cook: Troublemaker,Comedy,2014.0,,dane cook troublemaker comedy
179491,Mayhem,Action Horror,2017.0,,mayhem action horror
179511,Emerald Green,Adventure Drama Fantasy Romance,2016.0,,emerald green adventure drama fantasy romance
179709,Wonder Wheel,Drama,2017.0,,wonder wheel drama
179749,Creep 2,Comedy Horror,2017.0,,creep 2 comedy horror
179813,LBJ,Drama,2017.0,,lbj drama
179815,"Roman J. Israel, Esq.",Drama Thriller,2017.0,,roman j israel esq drama thriller
179817,Darkest Hour,Drama War,2017.0,,darkest hour drama war
179819,Star Wars: The Last Jedi,Action Adventure Fantasy Sci-Fi,2017.0,,star wars the last jedi action adventure fantasy sci fi
179953,A Bad Moms Christmas,Comedy,2017.0,,a bad moms christmas comedy
180031,The Shape of Water,Adventure Drama Fantasy,2017.0,atmospheric dreamlike,the shape of water adventure drama fantasy atmospheric dreamlike
180045,Molly's Game,Drama,2017.0,,molly s game drama
180095,Wonder,Drama,2017.0,,wonder drama
180231,Daddy's Home 2,Comedy Drama,2017.0,,daddy s home 2 comedy drama
180263,The Shining,Drama Horror Thriller,1997.0,,the shining drama horror thriller
180265,Jim & Andy: The Great Beyond,Documentary,2017.0,,jim andy the great beyond documentary
180297,The Disaster Artist,Comedy Drama,2017.0,,the disaster artist comedy drama
180497,The Post,Drama Thriller,2017.0,,the post drama thriller
180777,Die Frauen von Ravensbrück,Documentary,2005.0,,die frauen von ravensbr ck documentary
180985,The Greatest Showman,Drama,2017.0,bad music,the greatest showman drama bad music
180987,Ferdinand,Animation Children Comedy,2017.0,,ferdinand animation children comedy
181065,Jack Whitehall: At Large,Comedy,2017.0,,jack whitehall at large comedy
181139,Lynne Koplitz: Hormonal Beast,Comedy,2017.0,,lynne koplitz hormonal beast comedy
181315,Phantom Thread,Drama Romance,2017.0,,phantom thread drama romance
181413,Too Funny to Fail: The Life and Death of The Dana Carvey Show,,2017.0,,too funny to fail the life and death of the dana carvey show
181659,Craig Ferguson: Tickle Fight,Comedy,2017.0,,craig ferguson tickle fight comedy
181719,Serving in Silence: The Margarethe Cammermeyer Story,,1995.0,,serving in silence the margarethe cammermeyer story
182293,Hare-um Scare-um,Animation Children Comedy,1939.0,,hare um scare um animation children comedy
